13.7973997708457,14.5057865231325,14.4003228287328
14.7061687285565,15.891155235389,15.2593243067168
16.3899210193426,17.1110050779477,15.6377289314795
13.4930344993461,13.4456422181436,13.2580512618876
16.5412913727319,17.1216694513259,15.5737056740772
15.3026908059952,16.4555677513685,15.6013793726597
13.6524010966431,14.4377660772032,13.524807342113
15.2076113661882,16.1321920910867,15.2789452168584
13.8903375062111,13.9491803152033,13.808287043753
12.0921598389575,12.1612079129709,11.7835766054276
15.9624392783491,15.9772566117698,14.6461352060194
15.2849389509329,16.1055064693597,15.8831977106816
16.211088622659,16.2016696932588,15.1507609745225
16.5604602483731,15.662933871697,15.6680978121948
15.0110933157062,15.5358998826223,15.477425647388
13.6255150504799,14.9858516752107,13.4612019172163
15.1436363056253,17.6235894546847,16.0488573612284
18.0235816009376,18.8488048956051,17.5716407360652
16.0006794379001,16.5521306549569,16.9908681275791
12.5342800138105,12.5520220066994,12.7718502544986
12.0048362384116,12.3004667603921,11.9041087182181
16.9921231552191,17.4228673829697,16.8208836901948
13.410555071847,14.315028481264,13.1345399177605
12.5522775556615,13.4886149026215,14.9850244707316
16.2663444268337,16.0068497679238,15.6057218456407
15.5047114495229,15.5701334958424,15.7463336867836
15.1142714589993,14.754576844483,14.5626423591147
13.8975152430861,14.5507073240481,13.6820524535793
15.5147902741103,17.8266793337728,15.6636783805025
14.7379252388373,15.511826790598,15.503381763001
17.3849332942303,22.9259082029813,16.7138003780661
13.2633450858813,13.588678432254,13.7986250546236
16.5908349726103,15.9935400979443,15.569726597979
16.5923412603943,18.6023090317434,16.1663011090231
14.4171620628478,14.9418408531115,16.8743361741328
16.788252143052,17.4888695667981,16.5776025221153
13.9019092219735,15.4193450141064,15.2240089211281
15.0435810916131,14.4575952818418,13.8445442077246
16.1346934284796,15.5131462677189,15.9355789666172
18.575727486865,18.0770196059956,18.3822901099682
14.3024027482355,14.5112316754984,13.4103977048642
15.471525827567,15.1135286858264,14.1675623754916
16.3591513333974,16.396620928985,16.5788720558157
12.0956248931269,13.1972895864378,12.1476820427296
13.1302294331686,15.0362667819137,12.6111169152857
15.8700107222984,16.1753963437812,16.0867999498652
13.8997412533273,13.4946621661267,13.0247775364919
13.9142076815786,19.7922798069694,15.131391525748
17.3259961276694,17.5845212996029,16.0835315715096
13.707745334326,14.0699895414724,13.7226844864642
15.1423356169192,15.8240938047048,15.7546260454756
15.3270141624039,16.7377754906706,14.1867460044607
12.6498793204654,15.3155907894336,12.9390385835265
15.5956622904567,17.9220209077741,15.7921354327613
14.1460588030282,16.6957662915011,15.2823432748749
13.599508390068,14.6990105663937,13.8392121862284
13.967615861595,14.276792874022,14.8380305178246
16.6755377942921,16.8509100249733,17.2597864526636
14.840491840796,14.6765810477115,13.3937100508183
18.7646782875072,18.2193425144852,18.3882455634124
16.024778902821,17.5063819212581,16.6204597815389
14.4862706308916,16.9228428640715,14.7929288017742
15.0049271105847,15.1662385554173,14.2801207025928
14.1289484544916,15.4717677095584,14.4984471618646
17.50807426743,19.9333657100814,18.1863553719929
17.6747557503313,18.0019056273094,17.152689080299
13.5686655220649,14.4207030903008,14.0208725302784
15.5455531434818,15.8234097084754,14.8149530711672
14.696679234623,16.0907483500953,14.3721291992556
16.4075638584129,16.8772240727957,15.1255470912141
14.809665415634,14.8024106473186,14.7737815029778
13.6919492481366,14.3687355433654,14.640044210166
15.0602215221659,15.2024170827583,16.0280446525466
16.1291749106456,16.3395129689402,16.2552309644996
15.9969843875845,19.5954520745988,15.4716121546191
16.3496719095853,17.2006506449874,15.3681601204611
13.6190677087213,15.1087086525377,15.1269307617912
16.5154923470467,19.5277303814772,16.7535345882004
12.203489049776,12.998207066597,11.4865282913218
16.5958774553983,17.4627185928172,15.4327422236487
19.3047248072699,18.6203955287451,17.5604513945415
15.3899916979056,15.9800169531117,15.1275758845946
14.8791337391376,15.502781762584,14.5686261884266
14.9648088613471,16.8749406724371,14.9770611117236
14.6210819400321,14.324973578104,14.6419702518219
16.4108057669209,15.9402302126207,15.859788811257
18.081892237398,19.0895726798382,17.9659135699923
13.3585031758808,13.8615940191395,12.8697001705449
12.7227875732833,12.9362388860074,12.4794920446249
18.2908437942379,17.8564587584078,17.7508586147561
13.6197201277131,14.1252751013984,12.8285173946164
13.6584394586879,14.086484853665,14.380604785043
17.5002064223053,18.3798909184455,18.0806028345738
20.7995018505419,21.7510654048725,19.8100668504611
18.1838942496045,19.1045391492672,17.5042042092057
15.8670249326393,16.9968303294894,15.4614906561299
13.1447946998266,15.1512170444806,13.3209076134281
15.4352854174622,14.8707980861665,14.8359079740081
14.8838987007529,16.8851569427987,16.8884340985538
16.3099412960753,16.8427169332005,15.7219889809479
17.1928339026278,16.9949583899377,16.660555092281
16.6044123728793,16.2909082086071,15.503725518614
16.632372018519,16.8014370549345,16.3097750087731
14.9724325942081,14.7285916744182,13.3382514441758
15.6088006763095,16.4483617228465,15.8016832756485
22.0106392062675,23.2276126188697,21.7676213484372
16.7431071730487,17.0054197056342,16.6800025285682
16.3393791534105,17.8053971823137,16.1393885306261
17.4990162906979,18.3595020436666,16.5926383563505
16.0624560463945,17.1060382343287,16.0933420215007
15.0681733775488,16.4712977233068,17.1689952493761
11.6727916569333,13.5474238712292,11.8464424832831
16.6906294266184,16.6635600467956,17.2806863833682
16.4422186466936,16.5801263936429,18.3178906070966
15.8224859610449,16.0113416706506,15.5971745523808
15.2604246687243,16.9355671614776,16.0668273188084
15.2299779615099,15.2525494818766,14.7453398750742
14.7190715792755,16.6563378558811,15.5635573707068
14.746527265001,14.1410560535436,13.747347708626
18.1783885122494,21.3661850072399,18.2548245197311
14.2205820214243,14.8066903370149,14.3011118487219
13.2547833248053,14.9185973665283,13.1635539358186
17.6509921225828,18.9224620819441,18.0492731170302
16.3034508587334,16.6563906310432,15.738635225528
15.7812281197228,16.4229644680695,17.297930480988
15.2481684291858,15.229174237788,15.006845928531
15.0042183918237,16.1026180976172,15.8948025062857
16.4764848282331,16.0738311494234,14.6296357480927
15.1880762526882,16.1142344237851,15.0543918771045
16.3280057291061,16.3696693180908,14.9540826539209
15.9155823550009,16.7625895904102,16.0652930540188
15.5681326947374,16.3917257460778,15.0352745396437
12.3119347982695,12.0442927141878,11.3163465342508
17.5951506518668,16.6361697907564,18.0550944762517
16.170557639061,16.2777120369986,17.1446014501698
15.3868429989319,15.4113282669298,15.0756644610284
15.0394819067811,13.8153132439261,14.7748504854853
19.2397062805104,19.7546938370307,17.9748592198682
12.6783450284868,16.6851437062548,12.0815316257374
16.1191133032642,16.1722472621077,15.6542386094681
14.2694743548355,15.8079325071351,13.3113267786573
12.0713299743291,13.3763012441364,12.8409559823538
17.529146285121,17.1837418153844,17.7885087332663
15.567527479857,15.3417567782737,14.4848166274172
17.0445222727237,17.0562420477746,16.4493612325434
14.7157540664085,14.8985681333726,15.1292374884342
16.1929263023079,16.4929969859687,15.9836842157346
15.8919151585742,16.5140080789706,16.2638535800467
14.8581613995752,14.8529122838038,15.199618954776
13.5868770602426,17.2662419103967,13.9997195920574
14.893001546042,14.7701689584826,14.3658642808571
16.5221830827616,15.0463636110459,15.4973185555051
14.7138442641618,14.6863141862103,14.1097660089556
17.4738183263098,17.3232806945408,16.2933266791383
15.3853016594676,15.632607736768,15.5760792631542
14.117498543579,14.6931525379106,14.0378622253897
14.4037099680939,14.0925526708179,14.3774802830733
17.89682849838,17.5156110424093,17.3028382738859
17.210919505121,17.6618996424719,16.9389968580528
13.3375597448713,13.6216808455236,13.3553415999375
